date,country,channel ID,category ID,sessions,pageviews,conversions,revenue,bounces,total_session_duration_in_ms
2019-07-20,hu,7,13,1410,2660,1720,504.024,259,2069606782
2019-07-20,hu,6,13,6892,16119,9078,2118.064,1084,14526982405
2019-07-20,hu,4,13,1114,1946,1246,328.076,250,1494495401
2019-07-20,hu,3,13,28,80,40,11.112,3,91778455
2019-07-21,hu,2,13,558,1438,1113,239.936,64,4171999800
2019-07-21,hu,5,13,87,225,118,26.824,6,319752737
2019-07-21,hu,6,13,6597,16009,9967,2303.236,997,17573483843
2019-07-21,hu,3,13,7,7,4,1.32,0,803589
2019-07-21,hu,4,13,1376,2506,1525,383.424,307,2615986131
2019-07-21,hu,7,13,1614,3267,2007,581.02,280,3268699165
2019-07-22,hu,6,13,8874,21275,12030,2787.856,1446,20491385788
2019-07-22,hu,7,13,1887,3811,2674,727.996,313,3391183511
2019-07-22,hu,2,13,693,1792,1114,260.116,77,3243168496
2019-07-22,hu,5,13,103,241,101,24.452,11,202598876
2019-07-22,hu,4,13,1981,3539,2412,610.904,426,3112441287
2019-07-22,hu,3,13,267,737,358,117.384,42,729187865
2019-07-23,hu,6,13,9280,22191,12334,2857.424,1473,21070592429
2019-07-23,hu,4,13,1862,3292,2097,547.468,422,2379603343
2019-07-23,hu,3,13,139,334,147,51.64,21,430322756
2019-07-23,hu,2,13,752,1718,1192,273.92,87,3392489206
2019-07-23,hu,5,13,113,253,182,40.292,12,215774168
2019-07-23,hu,7,13,1716,3321,2045,592.108,285,2531382571
2019-07-24,hu,7,13,1257,2424,1639,499.604,203,2237225568
2019-07-24,hu,2,13,665,1602,1151,257.612,68,2609738683
2019-07-24,hu,5,13,95,314,208,54.408,9,52334619663
2019-07-24,hu,6,13,8024,19110,10834,2525,1288,69374614081
2019-07-24,hu,4,13,1039,1925,1237,315.028,223,1670173018
2019-07-24,hu,3,13,24,97,71,20.636,4,272045736
2019-07-25,hu,4,13,1090,1979,1237,313.992,245,1771180183
2019-07-25,hu,2,13,676,1606,1149,260.504,78,2531499890
2019-07-25,hu,7,13,1132,2062,1272,388.556,194,1476646010
2019-07-25,hu,5,13,101,252,163,44.296,12,246937724
2019-07-25,hu,3,13,20,45,41,7.936,3,91799161
2019-07-25,hu,6,13,7778,18251,10201,2395.696,1271,175351000000
2019-07-26,hu,3,13,74,211,124,32.38,5,386227628
2019-07-26,hu,7,13,932,2012,1177,339.536,155,2020571662
2019-07-26,hu,4,13,1201,2122,1389,352.824,266,1696213307
2019-07-26,hu,2,13,600,1533,1002,228.396,70,2869047325
2019-07-26,hu,5,13,114,309,160,41.708,14,385760761
2019-07-26,hu,6,13,7113,16480,9596,2238.212,1098,68106723995
2019-07-27,hu,2,13,545,1682,935,214.452,63,3259683024
2019-07-27,hu,6,13,6808,16677,9378,2168.528,1041,16406573005
2019-07-27,hu,3,13,27,59,28,7.388,3,203899531
2019-07-27,hu,5,13,87,289,193,44.652,7,460237338
2019-07-27,hu,4,13,1313,2244,1580,392.096,308,1936953357
2019-07-27,hu,7,13,875,1811,981,267.88,156,1671281127
2019-07-28,hu,3,13,8,11,5,1.08,1,2065704
2019-07-28,hu,7,13,886,1902,1246,353.572,134,1898471536
2019-07-28,hu,2,13,582,1524,1003,239.66,63,3172228617
2019-07-28,hu,6,13,7125,16832,9708,2240.544,1150,18831780022
2019-07-28,hu,5,13,92,198,129,31.632,9,157680999
2019-07-28,hu,4,13,1441,2595,1769,448.66,315,2177102283
2019-07-29,hu,4,13,1734,3048,2049,522.164,378,2467247229
2019-07-29,hu,7,13,1339,2844,1862,499.392,217,2851297632
2019-07-29,hu,3,13,231,673,333,106.368,34,1001142717
2019-07-29,hu,2,13,642,1776,1028,242.276,80,3329810195
2019-07-29,hu,5,13,103,256,150,39.76,11,288782207
2019-07-29,hu,6,13,8646,20583,12653,2926.928,1377,21275460426
2019-07-30,hu,2,13,721,1795,1238,296.32,78,106351000000
2019-07-30,hu,7,13,1150,2463,1561,425.392,181,42878157646
2019-07-30,hu,4,13,2185,3649,2229,596.668,507,2473073501
2019-07-30,hu,6,13,8881,21070,11685,2688.864,1412,174550000000
2019-07-30,hu,5,13,100,239,192,44.46,10,282358426
2019-07-30,hu,3,13,89,253,184,60.896,11,615709322
2019-07-31,hu,7,13,1207,2562,1545,433.128,193,1927220718
2019-07-31,hu,2,13,713,1899,1040,235.212,88,3427829950
2019-07-31,hu,5,13,138,306,180,42.788,16,231300430
2019-07-31,hu,3,13,35,86,35,12.48,5,71514407
2019-07-31,hu,6,13,8681,20855,11012,2472.484,1406,17826454656
2019-07-31,hu,4,13,1810,3437,2029,516.072,401,3086295483
2019-08-01,hu,6,13,7922,18894,10425,2357.512,1256,16502742115
2019-08-01,hu,4,13,1936,3306,2212,570.568,456,3123437912
2019-08-01,hu,3,13,15,26,4,1.44,3,9242267
2019-08-01,hu,7,13,1209,2423,1480,426.764,199,2055302607
2019-08-01,hu,5,13,137,338,258,65.172,18,519630800
2019-08-01,hu,2,13,673,1793,1083,233.032,82,2475948819
2019-08-02,hu,7,13,976,1949,1138,328.188,162,1640305700
2019-08-02,hu,6,13,8065,18919,11169,2616.064,1261,17784215712
2019-08-02,hu,4,13,1677,2970,1717,435.936,398,2561215469
2019-08-02,hu,2,13,652,1562,949,225.888,65,2546521008
2019-08-02,hu,3,13,94,196,122,36.144,9,267911398
2019-08-02,hu,5,13,130,272,201,50.076,13,401451928
2019-08-03,hu,3,13,10,25,6,1.92,1,16847804
2019-08-03,hu,5,13,90,198,144,36.724,8,208227867
2019-08-03,hu,2,13,606,1419,785,189.372,82,1821804697
2019-08-03,hu,6,13,7330,17124,10218,2403.244,1125,16165694661
2019-08-03,hu,4,13,1261,2246,1353,356.628,287,1604873477
2019-08-03,hu,7,13,1048,2097,1435,427.752,160,1873899346
2019-08-04,hu,2,13,613,1604,914,216.32,79,2700674854
2019-08-04,hu,4,13,1272,2369,1321,335.256,288,1761815658
2019-08-04,hu,7,13,1218,2499,1567,460.476,220,2362951650
2019-08-04,hu,5,13,90,273,137,34.8,11,378554620
2019-08-04,hu,3,13,10,12,8,2.72,2,3196828
2019-08-04,hu,6,13,6975,16887,9530,2254.428,1065,15117704891
2019-08-05,hu,7,13,1643,3608,2253,634.544,263,3427791181
2019-08-05,hu,4,13,1841,3416,1899,490.668,426,2606146073
2019-08-05,hu,5,13,101,240,172,39.764,12,226282188
2019-08-05,hu,2,13,768,2097,1272,301.172,89,4215293373
2019-08-05,hu,3,13,197,491,243,79.608,32,1020342604
2019-08-05,hu,6,13,8816,21800,12309,2896.028,1361,21768562464
2019-08-06,hu,5,13,169,409,280,68.612,24,561107617
2019-08-06,hu,2,13,763,1839,1089,237.272,79,2648192685
2019-08-06,hu,7,13,1755,3663,2179,648.692,306,3221553344
2019-08-06,hu,6,13,8915,20940,11799,2757.836,1409,18808136884
2019-08-06,hu,4,13,1595,3011,1885,470.824,342,2710027084
2019-08-06,hu,3,13,112,318,122,40.68,15,310069347
2019-08-07,hu,7,13,1500,2958,1742,517.296,239,2372629368
2019-08-07,hu,3,13,28,66,38,12.08,4,83389540
2019-08-07,hu,4,13,1599,2857,1645,397.94,362,2040336880
2019-08-07,hu,6,13,8534,20052,11153,2613.968,1354,17540042758
2019-08-07,hu,2,13,751,1538,935,225.556,85,1601587698
2019-08-07,hu,5,13,184,475,459,91.844,19,933624239
2019-08-08,hu,3,13,5,6,0,0,0,663462
2019-08-08,hu,7,13,1440,2856,1869,558.268,227,2819160644
2019-08-08,hu,4,13,1903,3371,2011,469.976,468,2679445420
2019-08-08,hu,5,13,129,377,239,60.528,9,460610158
2019-08-08,hu,2,13,772,1802,1396,332.964,83,3902854146
2019-08-08,hu,6,13,7958,19334,10866,2552.46,1213,17753863928
2019-08-09,hu,5,13,140,328,226,52.756,11,510803064
2019-08-09,hu,2,13,786,1504,1163,279.904,82,2292467432
2019-08-09,hu,7,13,1354,2512,1680,499.54,228,2360099537
2019-08-09,hu,3,13,89,280,121,37.24,8,324267305
2019-08-09,hu,4,13,2531,4581,2799,589.62,615,3312290580
2019-08-09,hu,6,13,7652,18632,10483,2460.468,1135,16941052930
2019-08-10,hu,5,13,115,266,151,35.696,11,153630899
2019-08-10,hu,3,13,29,62,101,29.996,2,154581622
2019-08-10,hu,2,13,663,1780,1261,293.256,72,5288099995
2019-08-10,hu,6,13,7239,16801,9408,2245.592,1097,14703710930
2019-08-10,hu,4,13,2533,4615,3322,706.928,587,4359232413
2019-08-10,hu,7,13,1336,2524,1684,505.656,213,2222312439
2019-08-11,hu,4,13,2602,4714,2834,715.16,609,3965125544
2019-08-11,hu,6,13,7323,17014,10236,2415.532,1138,17223796631
2019-08-11,hu,3,13,5,7,3,0.96,0,2749966
2019-08-11,hu,7,13,1246,2383,1531,459.296,201,2069391554
2019-08-11,hu,2,13,629,1429,859,202.688,91,1927756968
2019-08-11,hu,5,13,91,272,129,25.388,8,191691834
2019-08-12,hu,6,13,8433,20365,11456,2659.988,1279,70855386564
2019-08-12,hu,4,13,3172,5634,3287,835.8,788,4042863013
2019-08-12,hu,3,13,206,568,219,64.768,29,547127260
2019-08-12,hu,2,13,796,1902,1293,321.924,72,3101165320
2019-08-12,hu,5,13,124,384,178,44.812,10,768432344
2019-08-12,hu,7,13,1518,3034,1962,565.272,246,2950198824
2019-08-13,hu,6,13,8755,20660,11338,2644.68,1315,69014576281
2019-08-13,hu,4,13,3024,5243,3287,787.94,738,3803968722
2019-08-13,hu,2,13,740,1939,1213,300.916,78,3070952661
2019-08-13,hu,7,13,1431,2806,1679,501.764,240,2616907783
2019-08-13,hu,3,13,101,258,122,33.732,14,336938812
2019-08-13,hu,5,13,126,308,240,52.432,9,562463451
2019-08-14,hu,4,13,3135,5654,3219,782.072,740,4131847834
2019-08-14,hu,6,13,8847,21125,12016,2790.832,1362,19122649057
2019-08-14,hu,3,13,32,66,62,20,5,54548476
2019-08-14,hu,7,13,1366,2555,1326,385.176,238,1474340346
2019-08-14,hu,5,13,159,409,197,47.696,16,322901443
2019-08-14,hu,2,13,783,1799,1023,244.016,74,2920455533
2019-08-15,hu,4,13,2357,4205,2538,630.008,559,3472767755
2019-08-15,hu,6,13,8135,18304,10289,2461.012,1266,14950290450
2019-08-15,hu,5,13,199,470,211,54.152,40,515051342
2019-08-15,hu,2,13,692,1556,1138,262.728,71,2584340093
2019-08-15,hu,3,13,14,40,30,9.68,1,50487845
2019-08-15,hu,7,13,1209,2294,1274,372.98,206,1725609311
2019-08-16,hu,5,13,140,288,123,29.728,19,246174357
2019-08-16,hu,3,13,319,804,464,162.792,44,607559046
2019-08-16,hu,2,13,636,1425,993,224.588,68,2099882349
2019-08-16,hu,6,13,7642,17460,10155,2310.712,1169,15655862027
2019-08-16,hu,4,13,2054,3756,2121,525.188,500,2996842262
2019-08-16,hu,7,13,1428,2538,1486,443.436,275,1928844131
2019-08-17,hu,4,13,1856,3210,1857,456.912,437,2676321398
2019-08-17,hu,7,13,1484,2520,1613,464.352,262,2027895788
2019-08-17,hu,3,13,64,126,100,39.48,10,199389783
2019-08-17,hu,6,13,6579,15272,8543,1916.236,1005,14416158348
2019-08-17,hu,5,13,143,377,208,51.228,10,373224706
2019-08-17,hu,2,13,604,1377,953,214.892,69,1961116799
2019-08-18,hu,7,13,1593,2730,1989,567.92,261,2022036212
2019-08-18,hu,3,13,28,62,23,7.88,4,28868879
2019-08-18,hu,5,13,81,184,142,36.28,4,161154130
2019-08-18,hu,4,13,1678,3045,2010,497.892,372,3080709450
2019-08-18,hu,6,13,6086,14228,8522,1924.98,918,12841203081
2019-08-18,hu,2,13,562,1127,820,194.488,63,1444926797
2019-08-19,hu,5,13,131,398,223,46.456,11,755090825
2019-08-19,hu,7,13,1923,3350,2280,652.844,315,54965743682
2019-08-19,hu,2,13,631,1622,1100,268.196,66,2898605950
2019-08-19,hu,6,13,6594,16045,9294,2135.452,978,171549000000
2019-08-19,hu,4,13,2327,4107,2444,594.584,558,3266324047
2019-08-19,hu,3,13,197,585,291,92.18,23,742567362
2019-08-20,hu,7,13,2155,4054,2585,754.248,376,55724273912
2019-08-20,hu,5,13,120,324,185,46.66,8,443698601
2019-08-20,hu,2,13,671,1798,1126,264.056,71,2467979670
2019-08-20,hu,4,13,2802,5008,3060,735.944,664,158874000000
2019-08-20,hu,3,13,109,251,155,48.168,10,222449986
2019-08-20,hu,6,13,7231,17851,10691,2438.144,1103,33496031450
2019-08-21,hu,6,13,7571,17718,10183,2335.6,1133,16367656584
2019-08-21,hu,4,13,2022,3772,2327,568.884,455,3781522307
2019-08-21,hu,2,13,672,1737,948,229.38,81,3292907763
2019-08-21,hu,5,13,104,258,158,42.416,12,265043691
2019-08-21,hu,3,13,39,136,50,15.64,6,256236798
2019-08-21,hu,7,13,2275,4071,2571,754.816,407,3203312305
2019-08-22,hu,3,13,22,66,24,6.936,2,56771917
2019-08-22,hu,2,13,757,1800,1408,345.852,75,56300123189
2019-08-22,hu,6,13,7743,17877,9832,2304.372,1202,67001810611
2019-08-22,hu,5,13,111,336,243,50.572,8,1407260202
2019-08-22,hu,7,13,2234,3872,2433,728.724,438,2554826752
2019-08-22,hu,4,13,2019,3689,2446,575.072,466,2965925675
2019-08-23,hu,6,13,7802,18606,10248,2423.752,1228,17915515904
2019-08-23,hu,7,13,2366,4276,2605,773.44,468,3353707225
2019-08-23,hu,2,13,765,1941,1249,291.236,83,55622993627
2019-08-23,hu,5,13,132,314,148,37.884,15,342240734
2019-08-23,hu,4,13,2180,3983,2378,594.128,502,2857190654
2019-08-23,hu,3,13,176,361,220,73.48,23,349579416
2019-08-24,hu,6,13,7271,16708,9676,2292.464,1158,15020609567
2019-08-24,hu,5,13,117,277,140,32.96,13,196877723
2019-08-24,hu,4,13,2406,4511,2621,618.884,573,3585846263
2019-08-24,hu,2,13,629,1607,1126,269.16,78,3583704165
2019-08-24,hu,3,13,37,68,54,17.92,7,109030371
2019-08-24,hu,7,13,2198,3849,2499,751.068,419,2814112701
2019-08-25,hu,2,13,662,1633,1133,279.46,81,3293135339
2019-08-25,hu,5,13,121,333,178,48.536,13,279018172
2019-08-25,hu,7,13,2288,3942,2389,714.82,426,2258989898
2019-08-25,hu,4,13,2100,3861,2198,534.94,492,3232777148
2019-08-25,hu,6,13,7683,18168,9956,2349.64,1178,16554858209
2019-08-25,hu,3,13,11,31,14,4.252,1,16248555
2019-08-26,hu,2,13,951,2326,1741,406.824,79,4366702671
2019-08-26,hu,5,13,202,564,349,90.564,20,731036367
2019-08-26,hu,7,13,3631,6507,4047,1159.068,695,4720802952
2019-08-26,hu,4,13,3143,5849,3384,855.408,752,5458330603
2019-08-26,hu,3,13,196,646,262,72.32,23,1152767890
2019-08-26,hu,6,13,12995,30933,17632,4226.872,2055,29432674657
2019-08-27,hu,4,13,1810,3463,1825,465.6,417,2499989257
2019-08-27,hu,7,13,2731,4951,3022,884.916,536,3728750482
2019-08-27,hu,6,13,10378,23886,13200,3132.42,1702,21172946626
2019-08-27,hu,3,13,81,218,84,26.04,11,193495349
2019-08-27,hu,2,13,836,2177,1482,367.288,91,4661126609
2019-08-27,hu,5,13,151,373,205,53.28,15,297389393
2019-08-28,hu,3,13,19,74,33,9.448,1,59160480
2019-08-28,hu,7,13,2437,4276,2646,774.592,457,2955687407
2019-08-28,hu,4,13,1573,2956,1620,410.244,375,2284421750
2019-08-28,hu,2,13,837,2094,1366,327.664,88,3292503453
2019-08-28,hu,5,13,136,325,210,49.868,14,325453273
2019-08-28,hu,6,13,9694,22827,12698,3005.592,1589,71692731386
2019-08-29,hu,7,13,2256,3907,2732,810.6,412,3284596281
2019-08-29,hu,3,13,83,231,155,38.364,5,430283949
2019-08-29,hu,4,13,1494,2596,1585,383.48,358,2236928799
2019-08-29,hu,2,13,774,1690,1156,252.464,87,3432673924
2019-08-29,hu,6,13,9136,18899,11814,2761.28,1522,16648870597
2019-08-29,hu,5,13,123,303,332,67.092,12,923856410
2019-08-30,hu,3,13,24,103,45,12.336,0,230670281
2019-08-30,hu,4,13,1582,2637,1654,396.844,391,2646727662
2019-08-30,hu,7,13,2710,4372,3027,885.632,489,3091184656
2019-08-30,hu,2,13,695,1354,1027,245.228,79,2087238024
2019-08-30,hu,5,13,142,276,211,51.288,17,274727209
2019-08-30,hu,6,13,9020,17730,10893,2602.136,1556,14079612611
2019-08-31,hu,7,13,2375,3795,2772,757.236,442,3080961958
2019-08-31,hu,4,13,1427,2282,1414,341.628,338,1438438677
2019-08-31,hu,2,13,629,1385,1130,256.188,77,2887508548
2019-08-31,hu,5,13,150,307,169,37.352,14,191948949
2019-08-31,hu,6,13,8071,15942,10287,2368.472,1383,14029094818
2019-08-31,hu,3,13,247,589,253,68.796,36,586922701
2019-09-01,hu,2,13,707,1403,1151,247.32,82,2208101174
2019-09-01,hu,5,13,165,407,319,69.608,14,843296524
2019-09-01,hu,4,13,2305,3579,2408,522.696,555,3184768515
2019-09-01,hu,7,13,3171,4956,3919,1008.232,571,3882665978
2019-09-01,hu,6,13,9127,18775,12098,2664.004,1510,17187950460
2019-09-01,hu,3,13,89,249,133,35.192,10,729923288
2019-09-02,hu,4,13,2675,4099,2808,653.1,676,2963281952
2019-09-02,hu,3,13,30,60,72,19.68,3,93278584
2019-09-02,hu,6,13,10995,22104,15671,3496.032,1829,22945419849
2019-09-02,hu,7,13,3769,6314,4911,1266.608,683,5248661805
2019-09-02,hu,2,13,879,1877,1457,321.4,91,3135252051
2019-09-02,hu,5,13,174,457,290,70.948,13,622227522
2019-09-03,hu,6,13,10001,20584,13586,3104.612,1625,19062721979
2019-09-03,hu,2,13,854,1888,1336,317.216,93,3209564888
2019-09-03,hu,7,13,3668,5838,4213,1117.436,745,4229610035
2019-09-03,hu,5,13,125,344,185,41.2,14,410862946
2019-09-03,hu,4,13,2266,3542,2324,544.04,561,2783867728
2019-09-03,hu,3,13,17,25,13,3.4,2,5341089
2019-09-04,hu,4,13,1653,2579,1549,371.344,414,1712453570
2019-09-04,hu,3,13,10,31,35,8.944,1,167351524
2019-09-04,hu,2,13,896,1857,1731,395.468,85,5977027810
2019-09-04,hu,6,13,11664,23861,16067,3730.152,1955,21257184192
2019-09-04,hu,7,13,3810,6242,4641,1232.724,730,5621162322
2019-09-04,hu,5,13,167,356,280,69.788,15,448740929
2019-09-05,hu,6,13,10254,21212,14010,3243.24,1684,19231845482
2019-09-05,hu,2,13,870,1683,1324,305.96,94,2609333559
2019-09-05,hu,4,13,1221,2151,1289,316.628,272,1495820349
2019-09-05,hu,5,13,229,589,512,119.556,18,1578921098
2019-09-05,hu,3,13,620,1233,825,203.772,112,1118205339
2019-09-05,hu,7,13,3030,4963,3720,991.5,564,4136829626
2019-09-06,hu,2,13,751,1534,1240,292.948,81,53850623320
2019-09-06,hu,4,13,1195,1974,1279,292.856,286,1424479784
2019-09-06,hu,3,13,144,277,176,44.612,25,257603614
2019-09-06,hu,5,13,209,517,420,99.04,12,747049801
2019-09-06,hu,7,13,2983,4769,3580,966.18,550,3621487859
2019-09-06,hu,6,13,10103,20357,13716,3141.628,1659,18590344052
2019-09-07,hu,7,13,2704,4307,3165,853.212,495,2780304490
2019-09-07,hu,2,13,664,1312,1094,243.736,75,1880780555
2019-09-07,hu,5,13,171,342,312,63.416,7,471575331
2019-09-07,hu,3,13,46,106,26,6.84,8,44958365
2019-09-07,hu,4,13,1159,1651,1167,258.808,279,978830477
2019-09-07,hu,6,13,8912,17311,11363,2621.708,1518,14959609552
2019-09-08,hu,7,13,2802,4577,3382,892.492,500,3327593690
2019-09-08,hu,3,13,19,41,25,6.04,5,50525453
2019-09-08,hu,5,13,195,385,337,81.176,10,400458225
2019-09-08,hu,6,13,9419,18931,12616,2888.644,1554,16805671752
2019-09-08,hu,2,13,722,1584,1092,254.676,79,2698480312
2019-09-08,hu,4,13,1090,1898,1114,256.696,251,1576626028
2019-09-09,hu,7,13,3449,5634,4459,1201.204,630,4657710191
2019-09-09,hu,4,13,1534,2454,1565,370.816,384,1717777258
2019-09-09,hu,6,13,11131,22292,14937,3471.928,1797,20277798770
2019-09-09,hu,5,13,248,694,494,125.052,17,1274299965
2019-09-09,hu,3,13,173,328,217,54.036,22,331901947
2019-09-09,hu,2,13,911,1860,1581,361.02,106,3712550379
2019-09-10,hu,6,13,9554,19186,13573,3172.568,1545,18103529684
2019-09-10,hu,2,13,795,1632,1331,321.344,91,2385156211
2019-09-10,hu,4,13,1125,1946,1310,300.312,264,1887764325
2019-09-10,hu,5,13,215,442,452,111.092,19,759679911
2019-09-10,hu,3,13,77,172,115,29.388,11,258810789
2019-09-10,hu,7,13,3411,5209,3689,994.236,673,2912155215
2019-09-11,hu,2,13,807,1595,1469,361.872,90,3799134583
2019-09-11,hu,6,13,9001,18288,12414,2990.48,1457,15854721940
2019-09-11,hu,5,13,206,388,402,107.692,10,569817497
2019-09-11,hu,4,13,1051,1710,1132,257.452,245,1344905757
2019-09-11,hu,7,13,3130,4820,3720,1014.768,617,3968587155
2019-09-11,hu,3,13,22,42,22,6.72,3,75230754
2019-09-12,hu,4,13,824,1466,891,200.444,196,1190584966
2019-09-12,hu,2,13,776,1745,1214,307.572,82,3257452592
2019-09-12,hu,6,13,7978,16612,11465,2804.196,1243,16870273293
2019-09-12,hu,3,13,97,195,119,33.728,13,80086700
2019-09-12,hu,7,13,2653,4110,3084,845.148,494,2528820567
2019-09-12,hu,5,13,184,438,369,92.3,11,53031489130
2019-09-13,hu,6,13,7945,16490,11672,2802.176,1246,17196267462
2019-09-13,hu,3,13,113,213,150,40.548,22,175143767
2019-09-13,hu,7,13,2770,4321,3164,870.196,533,2801179349
2019-09-13,hu,2,13,609,1257,998,239.212,75,1756210803
2019-09-13,hu,5,13,170,333,303,70.576,11,422208835
2019-09-13,hu,4,13,895,1566,1081,260.188,213,1488731708
2019-09-14,hu,6,13,7620,15109,10303,2505.488,1247,13416735116
2019-09-14,hu,4,13,855,1346,873,212.868,193,737384309
2019-09-14,hu,2,13,611,1255,1009,235.928,72,2703665460
2019-09-14,hu,3,13,27,64,41,10.96,4,90728796
2019-09-14,hu,7,13,2763,4207,3037,836.012,543,2513393183
2019-09-14,hu,5,13,143,341,300,72.636,11,590318890
2019-09-15,hu,6,13,8814,17486,12128,2877.12,1413,16428619492
2019-09-15,hu,3,13,12,18,12,3.68,2,11946680
2019-09-15,hu,4,13,971,1461,1048,257.456,223,1108360288
2019-09-15,hu,2,13,693,1680,1279,319.756,88,3481328057
2019-09-15,hu,7,13,2866,4518,3565,954.788,548,3921668650
2019-09-15,hu,5,13,189,383,320,83.004,18,485485190
2019-09-16,hu,4,13,1314,2248,1483,358.96,306,2398884142
2019-09-16,hu,5,13,173,392,322,76.204,8,536990555
2019-09-16,hu,6,13,10580,20523,14693,3599.888,1755,18495690560
2019-09-16,hu,2,13,796,1658,1377,345.184,72,3079929020
2019-09-16,hu,7,13,3410,5354,4225,1136.836,638,3827941094
2019-09-16,hu,3,13,187,408,222,60.12,29,563668171
2019-09-17,hu,6,13,9404,18911,12621,3007.052,1567,16885480505
2019-09-17,hu,5,13,188,353,278,69.812,15,270783917
2019-09-17,hu,3,13,108,183,111,30.508,22,137867274
2019-09-17,hu,2,13,692,1431,1151,279.72,74,2847951787
2019-09-17,hu,7,13,3063,4609,3495,952.612,570,2859276793
2019-09-17,hu,4,13,1044,1731,1240,294.696,236,1223084347
2019-09-18,hu,4,13,775,1114,707,172.476,184,644266671
2019-09-18,hu,7,13,1666,2469,1936,520.52,309,1606107477
2019-09-18,hu,6,13,9161,17432,11748,2877.084,1637,12571562264
2019-09-18,hu,5,13,192,365,384,97.896,19,312831000000
2019-09-18,hu,3,13,136,294,124,35.88,19,204354273
2019-09-18,hu,2,13,1289,1937,1961,491.532,129,2440610365
2019-09-19,hu,6,13,9003,17046,11304,2687.504,1655,13012316751
2019-09-19,hu,7,13,1841,2609,1891,519.268,398,1807839163
2019-09-19,hu,3,13,552,1135,682,189.016,117,1451579088
2019-09-19,hu,2,13,1348,2085,2362,558.576,114,3807577333
2019-09-19,hu,4,13,753,1154,856,197.852,173,861504850
2019-09-19,hu,5,13,173,426,285,70.36,15,391554975
2019-09-20,hu,2,13,1191,1843,1734,411.088,105,2452730872
2019-09-20,hu,5,13,190,391,341,84.844,10,473626091
2019-09-20,hu,7,13,2489,3586,2978,793.88,464,2861414138
2019-09-20,hu,3,13,116,225,162,46.364,20,320168750
2019-09-20,hu,4,13,649,1101,690,161.22,149,726852370
2019-09-20,hu,6,13,9114,17016,11351,2727.34,1683,13061992551
2019-09-21,hu,2,13,1042,1647,1457,344.6,94,2188625912
2019-09-21,hu,5,13,146,365,275,69.3,10,450857761
2019-09-21,hu,3,13,30,88,50,13.72,6,163073005
2019-09-21,hu,7,13,2528,3627,2846,771.42,467,2120484786
2019-09-21,hu,4,13,568,899,552,128.364,139,586945325
2019-09-21,hu,6,13,8481,15908,11246,2676.496,1574,12619714635
2019-09-22,hu,5,13,214,463,442,103.984,15,773722693
2019-09-22,hu,4,13,804,1331,812,189.156,186,1288631383
2019-09-22,hu,2,13,1710,2368,2524,597.604,129,3575881930
2019-09-22,hu,6,13,13664,24957,18160,4316.128,2588,19890528179
2019-09-22,hu,7,13,3540,4953,3989,1048.176,674,2873182557
2019-09-22,hu,3,13,28,56,47,13.04,4,59949882
2019-09-23,hu,6,13,15846,28949,21122,5007.912,2999,22312985828
2019-09-23,hu,5,13,307,667,489,116.052,31,674766437
2019-09-23,hu,2,13,2057,2926,2949,709.872,147,4476562678
2019-09-23,hu,3,13,318,595,414,106.952,53,652712755
2019-09-23,hu,7,13,4658,6777,5276,1397.472,920,4638478178
2019-09-23,hu,4,13,850,1304,876,213.352,217,1037132868
2019-09-24,hu,6,13,16948,31977,22189,5351.636,3190,24156817261
2019-09-24,hu,3,13,179,341,235,63.104,28,363910436
2019-09-24,hu,4,13,1011,1675,1085,263.712,234,1337313937
2019-09-24,hu,7,13,4542,6474,4856,1328.6,939,3997524274
2019-09-24,hu,5,13,294,690,482,123.268,30,794065927
2019-09-24,hu,2,13,2006,3430,3041,732.328,160,6379400458
2019-09-25,hu,6,13,16620,31129,20455,4990.196,3186,21840048336
2019-09-25,hu,3,13,59,150,76,19.6,8,100725241
2019-09-25,hu,4,13,844,1524,1002,247.012,189,1146522547
2019-09-25,hu,5,13,287,619,489,126.896,31,834507450
2019-09-25,hu,2,13,2080,2727,2770,674.636,167,3876678781
2019-09-25,hu,7,13,3476,5106,3743,1036.388,680,5873608660
2019-09-26,hu,7,13,3202,4435,3506,971.12,622,3006474726
2019-09-26,hu,2,13,1680,2524,2187,537.836,181,3001490902
2019-09-26,hu,3,13,121,237,158,45.208,15,300034246
2019-09-26,hu,5,13,273,563,522,130.088,28,637924064
2019-09-26,hu,4,13,702,1226,639,160.768,165,738205048
2019-09-26,hu,6,13,14930,28322,19069,4622.996,2767,21144223113
2019-09-27,hu,2,13,1452,1983,1656,398.776,142,1856762510
2019-09-27,hu,3,13,29,56,33,9.2,5,29305707
2019-09-27,hu,7,13,3323,4916,3466,962.276,651,2829746269
2019-09-27,hu,4,13,678,1180,701,176.404,158,706906520
2019-09-27,hu,5,13,269,575,415,105.088,31,619013903
2019-09-27,hu,6,13,13201,24964,16320,4063.084,2448,16946529933
2019-09-28,hu,7,13,2951,4169,3115,861.428,582,2096439601
2019-09-28,hu,4,13,699,1175,765,189,151,1314731630
2019-09-28,hu,5,13,254,585,343,83.036,48,576922722
2019-09-28,hu,2,13,1373,2123,1679,415.64,121,2720801850
2019-09-28,hu,6,13,10770,19948,13229,3276.132,2038,14023370652
2019-09-28,hu,3,13,10,30,11,3,1,12453145
2019-09-29,hu,7,13,3698,5252,4150,1123.668,708,3286220947
